Unnamed: 0,genres,overview
38868,[],"['dazzling', 'raucous', 'ryan', 'trecartin', 's', 'first', 'feature', 'length', 'video', 'take', 'cue', 'chat', 'rooms', 'social', 'networking', 'web', 'sites', 'youtube', 'john', 'waters', 'pee', 'wee', 's', 'playhouse', 'turn', 'upside', 'inside', 'create', 'entirely', 'singular', 'video', 'genre', 'i', 'be', 'area', 'trecartin', 'intertwines', 'story', 'incredible', 'ensemble', 'cast', 'follow', 'day', 'life', 'i', 'be', 'ii', 'rebellious', 'clone', 'i', 'be', 'played', 'trecartin', 'wexner', 'center', 'arts']"
38874,[],"['world', 'moral', 'corruption', 'prosperity', 'go', 'hand', 'in', 'hand', 'james', 'element', 'he', 's', 'unpopular', 'whiny', 'cranky', 'mention', 'second', 'rate', 'street', 'mime', 'fond', 'belittling', 'audience', 'james', 'longs', 'life', 'reckless', 'abandon', 'much', 'like', 'unscrupulous', 'roommate', 'frank', 'feldspar', 'thief', 'murderer', 'professional', 'poet', 'loved', 'all', 'james', 'enthusiastically', 'embrace', 'lifestyle', 'hardened', 'criminal', 'team', 'frank', 'daring', 'armed', 'robbery', 'notes', 'imdb']"
38875,[],"['dennis', 'introvert', 'bodybuilder', 'invite', 'local', 'girl', 'date', 'mother', 'hurt', 'disappointed', 'despite', 'pressure', 'put', 'cancel', 'date', 'dennis', 'venture', 'night', 'never', 'forget']"
38876,[],"['inuit', 'hunter', 'drive', 'dog', 'team', 'frozen', 'arctic', 'ocean', 'search', 'seals', 'instead', 'bear', 'witness', 'murder', 'microscopic', 'community', 'arctic', 'alaska', 'anonymity', 'hunter', 'know', 'victim', 'murderer', 'murderer', 'claiming', 'self', 'defense', 'desperate', 'avoid', 'punishment', 'try', 'persuade', 'friend', 'forget', 'ha', 'seen', 'help', 'dispose', 'body', 'hunter', 'forced', 'navigate', 'uneasy', 'morality', 'honoring', 'body', 'memory', 'one', 'friend', 'destroying', 'life', 'another']"
38927,[],"['immersed', 'situation', 'viewer', 'witness', 'distressing', 'encounter', 'angry', 'parents', 'helpless', 'teacher', 'three', 'schoolgirls', 'soon', 'becomes', 'clear', 'certain', 'thing', 'going', 'wrong', 'class', 'complaint', 'bullying', 'parent', 'mainly', 'concerned', 'defending', 'children', 'throw', 'around', 'neurotic', 'accusation', 'make', 'untenable', 'demands', 'using', 'camera', 'seems', 'participate', 'discussion', 'scene', 'scene', 'dissected', 'refreshing', 'malice', 'sense', 'dark', 'side', 'human', 'nature', 'desperate', 'attempt', 'resolve', 'thing', 'unleash', 'avalanche', 'problems', 'take', 'long', 'time', 'denise', 'bella', 'mina', 'say']"
38933,[],"['set', 'future', 'much', 'central', 'europe', 'ha', 'suffered', 'ecological', 'destruction', 'small', 'group', 'survivor', 'remain', 'lost', 'norwegian', 'reporter', 'stumble', 'upon', 'one', 'group', 'quickly', 'drawn', 'drama', 'involving', 'beautiful', 'christian', 'missionary', 'who', 's', 'held', 'prisoner']"
38934,[],"['would', 'say', 'female', 'teacher', 'falling', 'love', 'year', 'old', 'would', 'think', 'heard', 'confession', 'set', 'border', 'someone', 's', 'love', 'feelings']"
38971,[],"['secure', 'vip', 'pas', 'once', 'in', 'a', 'lifetime', 'experience', 'jonas', 'brothers', 'get', 'ready', 'hang', 'multitalented', 'trio', 'take', 'intimate', 'look', 'life', 'like', 'offstage', 'behind', 'scenes']"
38989,[],"['surreal', 'art', 'movie', 'live', 'performance', 'hybrid', 'comprised', 'new', 'york', 'filmmaker', 'jem', 'cohen', 's', 'original', 'mm', 'dv', 'movie', 'footage', 'combined', 'concert', 'clip', 'vic', 'chesnutt', 'member', 'silver', 'mt', 'zion', 'among', 'others']"
38990,[],"['film', 'jem', 'cohen']"
39031,[],"['ron', 'young', 'man', 'late', 'teen', 'early', 's', 'emotionally', 'younger', 'ha', 'visible', 'employable', 'assets', 'yet', 'rail', 'status', 'life', 'blaming', 'everyone', 'fact', 'dream', 'coming', 'true']"
39129,[],"['story', 'concern', 'boy', 'called', 'shuji', 'growing', 'rural', 'area', 'japan', 'community', 'divided', 'shore', 'offshore', 'latter', 'so', 'named', 'built', 'reclaimed', 'land', 'meet', 'main', 'characters', 'besides', 'family', 'shape', 'development', 'gangster', 'oni', 'ken', 'susumu', 'terajima', 'hostess', 'girlfriend', 'ominous', 'looking', 'catholic', 'priest', 'congregation', 'of', 'one', 'troubled', 'rebellious', 'teenage', 'girl', 'eri', 'also', 'becomes', 'shuji', 's', 'classmate', 'object', 'adolescent', 'affections', 'life', 'shore', 'offshore', 'community', 'bundle', 'joy', 'impression', 'community', 'lifestyle', 'decay', 'hope', 'rejuvenation', 'gangster', 'funded', 'hotel', 'development', 'project', 'exactly', 'inspire', 'local', 'either', 'environment', 'doe', 'fill', 'young', 'inhabitant', 'much', 'hope', 'inspiration']"
39136,[],"['told', 'seven', 'chapters', 'käutner', 's', 'first', 'postwar', 'film', 'portrays', 'life', 'average', 'people', 'overwhelmed', 'traumatized', 'impact', 'fascism', 'käutner', 'us', 'framing', 'device', 'automobile', 'whose', 'various', 'owner', 'serve', 'film', 's', 'protagonist', 'initiate', 'episodic', 'structure', 'character', 'represent', 'interesting', 'cross', 'section', 'german', 'people', 'including', 'deserting', 'soldier', 'jewish', 'couple', 'composer', 'ha', 'labeled', 'subversive', 'time', 'german', 'wanted', 'forget', 'past', 'käutner', 'eschewed', 'controlled', 'setting', 'ufa', 'studio', 'chose', 'film', 'bombed', 'street', 'berlin', 'crafting', 'humanistic', 'rendering', 'recent', 'history']"
39141,[],"['gang', 'prison', 'inmate', 'escape', 'rob', 'royal', 'mint', 'sneak', 'back', 'prison']"
39146,[],"['two', 'brothers', 'leader', 'gang', 'outlaws', 'besiege', 'village', 'white', 'city', 'rob', 'terrorize', 'people', 'surrounding', 'countryside', 'attracts', 'attention', 'bounty', 'hunter', 'upon', 'arrival', 'becomes', 'involved', 'plight', 'swdb']"
39156,[],"['throe', 'midlife', 'crisis', 'man', 'buy', 'new', 'jaguar', 'immediately', 'becomes', 'new', 'love', 'know', 'wife', 'attracted', 'jaguar', 'salesman', 'car']"
39167,[],"['orange', 'chevrolet', 'impala', 'drive', 'across', 'cemetery', 'towards', 'abandoned', 'shipwreck', 'middle', 'desert', 'landscape', 'nd', 'january', 'day', 'before', 'iranian', 'prime', 'minister', 'wa', 'shot', 'dead', 'front', 'parliament', 'building', 'inside', 'wreck', 'banished', 'political', 'prisoner', 'ha', 'hung', 'himself', 'wall', 'covered', 'diary', 'entries', 'literary', 'quote', 'strange', 'symbols', 'help', 'police', 'inspector', 'babak', 'hafizi', 'investigations', 'shed', 'light', 'always', 'earthquake', 'whenever', 'somebody', 'buried', 'desert', 'cemetery']"
39169,[],"['follows', 'dark', 'comic', 'adventure', 'two', 'men', 'live', 'itinerant', 'existence', 'breaking', 'country', 'houses']"
39186,[],"['young', 'policeman', 'witness', 'bank', 'robbery', 'become', 'first', 'case', 'catch', 'thief', 'infiltrate', 'one', 'gang', 'members', 'first', 'works', 'easy', 'afterwards']"
39189,[],"['tango', 'king', 'harry', 'koivikko', 'wa', 'found', 'dead', 'six', 'year', 'ago', 'sleazebag', 'motel', 'knife', 'back', 'biggest', 'manhunt', 'county', 'faded', 'away', 'without', 'results', 'jussi', 'vares', 'get', 'phone', 'call', 'down', 'and', 'out', 'journalist', 'informant', 'tell', 'vares', 'know', 'murderer', 'journalist', 'disappears', 'without', 'trace', 'vares', 'ha', 'face', 'biggest', 'challenge', 'career', 'add', 'insult', 'injury', 'old', 'acquaintance', 'veikko', 'hopea', 'get', 'first', 'prison', 'furlough']"
39219,[],"['introverted', 'weichung', 'ha', 'married', 'feng', 'nine', 'years', 'one', 'son', 'together', 'feng', 'would', 'like', 'another', 'child', 'him', 'one', 'day', 'stephen', 'old', 'friend', 'organises', 'weddings', 'appears', 'encourages', 'weichung', 'return', 'gay', 'life', 'previously', 'anxious', 'lose', 'wife', 'weichung', 'tentatively', 'begin', 'seeing', 'flight', 'attendant', 'behind', 'feng', 's', 'back']"
39223,[],"['two', 'young', 'kurdish', 'refugees', 'recently', 'arrived', 'germany', 'struggle', 'make', 'way', 'harshness', 'occidental', 'city', 'encounter', 'gang', 'turk', 'rapidly', 'led', 'inevitable', 'tragical', 'spiral', 'filled', 'death', 'revenge']"
39227,[],"['request', 'friend', 'kabir', 'sp', 'adil', 'sends', 'naxal', 'group', 'informer', 'kabir', 'find', 'truth', 'becomes', 'one', 'gang', 'leader']"
39258,[],"['jairo', 'teenager', 'living', 'marginal', 'world', 'neighborhood', 'full', 'drug', 'assaults', 'tired', 'poverty', 'family', 'hell', 'forced', 'resort', 'violence', 'think', 'way', 'misery', 'world', 'crime', 'decides', 'participate', 'assault', 'get', 'money', 'regain', 'dignity']"
39267,[],"['filmmaker', 'capture', 'image', 'characterize', 'violence', 'repression', 'well', 'hope', 'rebirth', 'remembrance', 'northeastern', 'thailand']"
39273,[],"['story', 'two', 'couple', 'xico', 'olga', 'tuca', 'dina', 'year', 'friendship', 'adolescent', 'dream', 'maturity', 'frustrations', 'meet', 'small', 'town', 'state', 'são', 'paulo', 'one', 'couple', 'decides', 'try', 'luck', 'big', 'city', 'background', 'political', 'event', 's', 's', 'affect', 'lives']"
39274,[],"['first', 'long', 'series', 'wildly', 'imaginative', 'literary', 'adaptations', 'santos', 'reinvented', 'nelson', 'rodrigues', 'novel', 'pathological', 'gangster', 'solid', 'gold', 'teeth', 'voracious', 'appetite', 'woman', 'power', 'embracing', 'radically', 'modernist', 'narrative', 'techniques', 'golden', 'mouth', 'offer', 'splintered', 'refractive', 'portrait', 'brutal', 'masculinity', 'return', 'repeatedly', 'moment', 'different', 'vantages', 'time', 'revealing', 'unexpected', 'perspective', 'brutal', 'yet', 'strangely', 'charming', 'criminal', 'lurid', 'disturbing', 'golden', 'mouth', 'delivers', 'savage', 'satire', 'marriage', 'class', 'pretensions', 'revealing', 'similar', 'venality', 'corroded', 'heart', 'sanctimonious', 'bourgeoisie', 'moneyed', 'elite', 'working', 'class', 'mercilessly', 'claw', 'way', 'rickety', 'ruthlessly', 'hierarchical', 'brazilian', 'social', 'ladder', 'harvard', 'film', 'archive']"
39305,[],"['father', 'loses', 'short', 'term', 'memory', 'result', 'botched', 'medical', 'procedure', 'cause', 'develop', 'wernicke', 's', 'encephalopathy', 'koreeda', 'chronicle', 'family', 's', 'fight', 'receive', 'proper', 'treatment', 'benefit', 'devastating', 'malpractice', 'without', 'memory', 'unabashed', 'protest', 'government', 'disregard', 'health', 'care', 'however', 'film', 'also', 'rich', 'thematic', 'concerns', 'namely', 'memory', 'loss', 'infuse', 'later', 'fiction', 'films']"
39320,[],"['made', 'mistakes', 'little', 'white', 'lie', 'blow', 'face', 'selfish', 'loved', 'one', 'drinking', 'much', 'night', 'before', 'same', 'eventually', 'wish', 'chance', 'over', 'people', 'say', 'can', 't', 'change', 'past', 'would', 'say', 'given', 'chance', 'make', 'thing', 'right', 'question', 'presented', 'young', 'waitress', 'travel', 'back', 'time', 'once', 'three', 'times', 'save', 'older', 'sister', 'murdered', 'time', 'take', 'audience', 'wild', 'sci', 'fi', 'adventure', 'notorious', 'criminal', 'underworld', 'young', 'waitress', 'receives', 'strange', 'coin', 'tip', 'inadvertently', 'becomes', 'embroiled', 'underworld', 'battle', 'notorious', 'criminal', 'lead', 'death', 'help', 'mysterious', 'old', 'lady', 'waitress', 's', 'younger', 'sister', 'go', 'back', 'time', 'save', 'murdered']"
39339,[],"['group', 'lifelong', 'mob', 'movie', 'extra', 'mount', 'production', 'shakespeare', 's', 'julius', 'caesar', 'local', 'staten', 'island', 'theater', 'order', 'finally', 'get', 'speaking', 'roles', 'theater', 'secret', 'hideout', 'real', 'life', 'gangster', 'fancy', 'actor', 'fbi', 'hunting', 'recent', 'murder', 'broadway', 'producer', 'fed', 'insert', 'undercover', 'agent', 'audition', 'role', 'cassius', 'seeking', 'determine', 'real', 'gangster', 'among', 'cast', 'make', 'believe', 'criminals', 'while', 'oblivious', 'cast', 'seek', 'prove', 'themselves', 'families', 'friend', 'extras']"
39344,[],"['nc', 'state', 'wolfpack', 'coached', 'jim', 'valvano', 'stayed', 'alive', 'postseason', 'winning', 'nine', 'do', 'or', 'die', 'game', 'row', 'seven', 'losing', 'final', 'minute', 'beating', 'like', 'michael', 'jordan', 'three', 'time', 'national', 'player', 'year', 'ralph', 'sampson', 'unlikely', 'squad', 'made', 'national', 'championship', 'game', 'no', 'houston', 'aka', 'phi', 'slama', 'jama', 'team', 'featuring', 'future', 'nba', 'top', 'all', 'time', 'player', 'hakeem', 'olajuwon', 'clyde', 'drexler', 'nc', 'state', 'wa', 'one', 'biggest', 'underdog', 'ever', 'final', 'game', 'one', 'went', 'possibly', 'best', 'college', 'basketball', 'game', 'history', 'ending', 'one', 'well', 'known', 'play', 'time']"
39420,[],"['kishan', 'singh', 'retired', 'teacher', 'india', 'come', 'u', 'visit', 'son', 'raj', 'raj', 's', 'american', 'bom', 'wife', 'laura', 'used', 'write', 'poetry', 'life', 'get', 'way', 'art', 'kishan', 's', 'presence', 'problem', 'raised', 'gender', 'cultural', 'expectation', 'cause', 'tension', 'kishan', 'decides', 'stay', 'indefinitely', 'conflict', 'erupts', 'series', 'poignant', 'episode', 'help', 'laura', 'appreciate', 'kishan', 's', 'zest', 'life', 'time', 'enable', 'raj', 'laura', 'examine', 'life', 'new', 'light']"
39443,[],"['film', 'ward', 'kimball', 'protesting', 'lbj', 's', 'escalation', 'war', 'vietnam']"
39467,[],"['puce', 'moment', 'short', 'minute', 'film', 'kenneth', 'anger', 'author', 'hollywood', 'babylon', 'books', 'filmed', 'puce', 'moment', 'resulted', 'unfinished', 'short', 'film', 'puce', 'women', 'film', 'open', 'camera', 'watching', 's', 'style', 'flapper', 'gown', 'taken', 'dress', 'rack', 'dress', 'removed', 'danced', 'rack', 'music', 'the', 'original', 'soundtrack', 'wa', 'verdi', 'opera', 'music', 's', 'anger', 're', 'released', 'film', 'new', 'psychedelic', 'folk', 'rock', 'soundtrack', 'performed', 'jonathan', 'halper', 'long', 'lashed', 'woman', 'yvonne', 'marquis', 'dress', 'purple', 'puce', 'gown', 'walk', 'vanity', 'apply', 'perfume', 'lie', 'chaise', 'lounge', 'begin', 'move', 'around', 'room', 'eventually', 'patio', 'borzoi', 'appear', 'prepares', 'take', 'walk']"
39468,[],"['treatment', 'slipped', 'disc', 'london', 'hospital', 'teacher', 'struggle', 'convey', 'thought', 'mortality', 'class', 'fellow', 'staff']"
39469,[],"['incredibly', 'strange', 'short', 'film', 'wa', 'commissioned', 'union', 'actt', 'association', 'cinematograph', 'television', 'allied', 'technicians', 'filmmaker', 'novelist', 'b', 's', 'johnson', 'wa', 'member', 'part', 'action', 'industrial', 'relation', 'bill', 'passed', 'parliament']"
39470,[],"['william', 'hoyland', 'star', 'nameless', 'protagonist', 'speaks', 'camera', 'fabricated', 'language', 'and', 'though', 'course', 'film', 'transforms', 'young', 'verbose', 'old', 'inarticulate']"
39471,[],"['directed', 'b', 's', 'johnson']"
39472,[],"['poet', 'forty', 'wanders', 'beach', 'change', 'clothes', 'feel', 'like', 'it', 'read', 'poetry', 'reminisces', 'engagingly', 'reflects', 'life', 'looking', 'rather', 'like', 'max', 'bygraves', 'gone', 'seed', 'keep', 'patter', 'full', 'original', 'jokes', 'interspersed', 'powerful', 'verse', 'life', 'death']"
39482,[],"['filmed', 'lambada', 'dance', 'craze', 'if', 'really', 'ever', 'wa', 'one', 'film', 'try', 'social', 'conscience', 'princess', 'laura', 'herring', 'amazon', 'rain', 'forest', 'try', 'fight', 'conglomerate', 'threatening', 'forest', 'going', 'los', 'angeles', 'link', 'rich', 'kid', 'jeff', 'james', 'tell', 'must', 'get', 'tv', 'succeed', 'mission', 'quick', 'wink', 'two', 'come', 'idea', 'winning', 'lambada', 'dance', 'contest', 'getting', 'tv', 'attention', 'sid', 'haig', 'also', 'co', 'star', 'witch', 'doctor', 'accompanies', 'princess', 'provides', 'humor']"
39497,[],"['story', 'kidnapping', 'newspaper', 'heiress', 'patty', 'hearst', 'member', 'radical', 'guerrilla', 'organisation', 'seen', 'fbi', 'agent', 'charge', 'case']"
39514,[],"['s', 'right', 'american', 'worker', 'join', 'labor', 'union', 'wa', 'still', 'considered', 'open', 'question', 'african', 'american', 'routinely', 'denied', 'civil', 'economic', 'rights', 'black', 'men', 'named', 'george', 'title', 'refers', 'fact', 'pullman', 'porter', 'often', 'called', 'george', 'white', 'passengers', 'wa', 'considered', 'racial', 'slur']"
39540,[],"['berlin', 'wall', 'came', 'bringing', 'reunification', 'germany', 'end', 'cold', 'war', 'documentary', 'revisits', 'event', 'surrounding', 'wall', 's', 'historic', 'collapse', 'interview', 'george', 'bush', 'mikhail', 'gorbachev', 'helmut', 'kohl', 'offer', 'insight', 'political', 'maneuvering', 'firsthand', 'account', 'german', 'provide', 'personal', 'perspective', 'historic', 'event', 'changed', 'world', 'forever']"
39569,[],"['one', 'night', 'one', 'apartment', 'one', 'mystery', 'shir', 'wake', 'middle', 'night', 'husband', 'hasn', 't', 'come', 'back', 'taking', 'dog', 'out', 'dog', 'has', 'rami', 'friends', 'relatives', 'neighbour', 'police', 'come', 'round', 'visit', 'marital', 'secret', 'revealed']"
39604,[],"['gene', 'smith', 'wa', 'born', 'utah', 'raised', 'mormon', 'studying', 'science', 'anthropology', 'smith', 'relies', 'interest', 'ability', 'obscure', 'language', 'avoid', 'vietnam', 'era', 'draft', 'studying', 'sanskrit', 'tibetan', 'university', 'washington', 'take', 'tibetan', 'buddhism', 'academic', 'pursuit', 'offer', 'help', 'tibetan', 'refugee', 'brought', 'u', 's', 'teach', 'assimilate', 'american', 'life', 'assigned', 'live', 'family', 'deshung', 'rinpoche', 'one', 'learned', 'lama', 'escape', 'tibet', 'smith', 'teach', 'english', 'deshung', 'deshung', 'teach', 'smith', 'tibetan', 'culture', 'buddhism', 'red', 'army', 'soldier', 'destroy', 'thousand', 'home', 'temples', 'tibetan', 'refugee', 'forced', 'leave', 'behind', 'countless', 'artifacts', 'sole', 'evidence', 'culture', 'year', 'literary', 'tradition', 'sanskrit', 'tibetan', 'danger', 'disappearing', 'smith', 'travel', 'india', 'bhutan', 'nepal']"
39611,[],"['ozzie', 'young', 'koala', 'living', 'australia', 'kidnapped', 'two', 'goon', 'buzz', 'tank', 'work', 'max', 'happy', 'president', 'happy', 'toys', 'legend', 'say', 'ozzie', 'speaks', 'english', 'max', 'want', 'clone', 'ozzie', 'hundred', 'koala', 'sell', 'fortune', 'talking', 'pets', 'buzz', 'tank', 'lose', 'ozzie', 'plane', 'ride', 'home', 'accident', 'justin', 'morton', 'year', 'old', 'celebrating', 'birthday', 'mom', 'beth', 'trip', 'austrailia', 'ozzie', 'wind', 'justin', 's', 'backpack', 'max', 'find', 'koala', 'missing', 'screwball', 'comedy', 'chase', 'begin', 'end', 'surprise', 'knock', 'max', 'throne']"
39642,[],"['based', 'novel', 'the', 'nutcracker', 'mouse', 'king', 'ballet', 'the', 'nutcracker', 'sanrio', 'show', 'take', 'classic', 'story', 'stop', 'motion', 'animated', 'film']"
39671,[],"['made', 'film', 'ha', 'become', 'known', 'one', 'greatest', 'piece', 'pre', 'soviet', 'cinema', 'silent', 'film', 'tell', 'story', 'patriotic', 'war', 'napoleon', 'attempted', 'invade', 'russia', 'joint', 'french', 'russian', 'film', 'sparked', 'major', 'excitement', 'moscow', 'premier', 'screening', 'continues', 'entertain', 'audience', 'throughout', 'world', 'today', 'minute', 'silent', 'film', 'wa', 'point', 'origin', 'advanced', 'camera', 'technique', 'used', 'today', 'sirotin', 'voice', 'russia', 'said', 'that', 'the', 'film', 'interesting', 'spectator', 'even', 'today', 'frequently', 'shown', 'russia', 'abroad']"
39692,[],"['unspooled', 'series', 'vignettes', 'slice', 'of', 'life', 'tale', 'follows', 'group', 'young', 'college', 'graduate', 'forced', 'bleak', 'economic', 'environment', 'shack', 'parent', 'settle', 'low', 'paying', 'jobs']"
39693,[],"['chronicle', 'life', 'great', 'love', 'otto', 'bloom', 'extraordinary', 'man', 'experience', 'time', 'reverse', 'passing', 'backwards', 'year', 'remembering', 'future']"
39702,[],"['yorkshire', 'mining', 'town', 'three', 'educated', 'brother', 'return', 'blue', 'collar', 'home', 'celebrate', 'th', 'wedding', 'anniversary', 'parents', 'dark', 'secret', 'come', 'fore']"
39711,[],"['couple', 'us', 'extremely', 'black', 'comedy', 'survive', 'taking', 'care', 'daughter', 'nearly', 'completely', 'brain', 'dead', 'take', 'turn', 'daughter', 's', 'voice', 'stare', 'eye', 'death', 'emotional', 'trauma', 'humour', 'hide', 'pain']"
39732,[],"['there', 's', 'trouble', 'brewing', 'nezzer', 'chocolate', 'factory', 'celebrate', 'sale', 'two', 'million', 'chocolate', 'bunnies', 'company', 'president', 'nebby', 'k', 'nezzer', 'announces', 'worker', 'may', 'eat', 'many', 'bunny', 'like', 'sound', 'great', 'three', 'boy', 'named', 'rack', 'shack', 'benny', 'remember', 'parent', 'taught', 'eat', 'much', 'candy', 'paralleling', 'biblical', 'story', 'sadrach', 'meschach', 'abednego', 'fiery', 'furnace', 'rack', 'shack', 'amp', 'benny', 'teach', 'kid', 'resist', 'peer', 'pressure', 'stand', 'believe', 'in', 'kid', 'age', 'love', 'songs', 'humor', 'dazzling', 'd', 'computer', 'animation', 'veggietales']"
39733,[],"['two', 'stories', 'told', 'veggietales', 'gang', 'talk', 'important', 'love', 'neighbor', 'the', 'story', 'flibber', 'o', 'loo', 'inhabitant', 'town', 'flibber', 'o', 'loo', 'jibberty', 'lot', 'constantly', 'fighting', 'attempt', 'make', 'peace', 'other', 'the', 'gourd', 'must', 'crazy', 'us', 'applepies', 'path', 'giant', 'meteor', 'scooter', 'junior', 'asparagus', 'frantically', 'work', 'fix', 'ship', 's', 'engines', 'rely', 'oddball', 'crewmembers', 'jimmy', 'jerry', 'gourd', 'help', 'them']"
39737,[],"['even', 'though', 'madame', 'blueberry', 'life', 'nice', 'treehouse', 'ha', 'lot', 'friends', 'still', 'upset', 'always', 'think', 'need', 'stuff', 'new', 'stuff', 'mart', 'superstore', 'open', 'near', 'home', 'load', 'everything', 'can', 'still', 'sad', 'eventually', 'madame', 'blueberry', 'learns', 'important', 'thankful', 'already', 'have']"
39739,[],"['veggietales', 'queen', 'esther', 'struggle', 'save', 'people', 'sent', 'island', 'perpetual', 'tickling', 'ipt', 'husband', 'king']"
39740,[],"['king', 'george', 'unlike', 'kings', 'spends', 'time', 'bathtub', 'playing', 'favorite', 'toy', 'rubber', 'ducky', 'george', 'satisfied', 'rubber', 'ducky', 'want', 'duckies', 'king', 'learns', 'lesson', 'humility', 'brave', 'soldier', 'thomas', 'whose', 'ducky', 'george', 'stolen', 'eventually', 'george', 'face', 'sin', 'learns', 'always', 'important', 'share', 'others']"
39741,[],"['oh', 'my', 'determined', 'present', 'something', 'classy', 'change', 'archibald', 'asparagus', 'ha', 'taken', 'veggietales', 'assisted', 'rascally', 'french', 'peas', 'archibald', 'aim', 'new', 'height', 'veggie', 'programming', 'attempting', 'produce', 'the', 'world', 's', 'first', 'all', 'vegetable', 'staging', 'shakespeare', 's', 'hamlet', 'first', 'ever', 'classy', 'song', 'larry', 'grand', 'finale', 'world', 'premiere', 'belief', 'gilbert', 'sullivan', 's', 'lost', 'musical', 'lyle', 'kindly', 'viking', 'course', 'working', 'french', 'pea', 'assistant', 'recipe', 'disaster', 'chaos', 'hilarity', 'ensues', 'bob', 'larry', 'junior', 'learn', 'great', 'lesson', 'sharing', 'archibald', 'hand', 'mostly', 'learns', 'never', 'work', 'french', 'peas', 'miss', 'junior', 'asparagus', 'lyle', 'kindly', 'viking', 'hilarious', 'veggietales', 'musical', 'adventure', 'whole', 'family', 'sing', 'laugh', 'along', 'learn', 'sharing', 'get', 'u', 'really', 'want', 'friends']"
39840,[],"['building', 'howard', 's', 'passion', 'absorbed', 'plan', 'build', 'elaborate', 'resort', 'blue', 'mountain', 'australia', 'ignores', 'certain', 'obvious', 'signal', 'business', 'partner', 'entirely', 'up', 'and', 'up', 'brush', 'fire', 'destroys', 'resort', 'insurance', 'investigator', 'come', 'nosing', 'around', 'howard', 's', 'partner', 'deal', 'drastic', 'manner', 'time', 'lloyd', 'london', 's', 'senior', 'investigator', 'george', 'engels', 'james', 'mason', 'one', 'last', 'roles', 'arrives', 'scene', 'howard', 'tom', 'skerritt', 'anxious', 'set', 'thing', 'rights']"
39858,[],"['eddie', 'carbone', 'brooklyn', 'longshoreman', 'unhappily', 'married', 'beatrice', 'unconsciously', 'love', 'catherine', 'niece', 'raised', 'childhood', 'house', 'come', 'two', 'brothers', 'illegal', 'immigrants', 'marco', 'rodolpho', 'catherine', 'fall', 'love', 'rudolpho', 'eddie', 'tormented', 'unable', 'admit', 'even', 'quasi', 'incestuous', 'love', 'report', 'illegal', 'immigrant', 'authorities']"
39865,[],"['johansson', 's', 'stand', 'special']"
39866,[],"['troubled', 'antiwar', 'activist', 'plan', 'assassinate', 'president', 'united', 'states', 'resolve', 'force', 'others', 'fragmented', 'disillusioned', 'group', 'political', 'ally', 'face', 'threat', 'government', 'counterintelligence', 'temptation', 'middle', 'age', 'security', 'reexamine', 'commitment', 'radical', 'action']"
39878,[],"['teacher', 'sara', 'ha', 'always', 'played', 'rule', 'ha', 'never', 'thought', 'one', 'who', 's', 'attracted', 'bad', 'boy', 'type', 'change', 'tattoo', 'artist', 'virgil', 'take', 'part', 'classroom', 'show', 'and', 'tell', 'session', 'sara', 'reluctantly', 'find', 'attracted', 'biker', 'guy', 'straightlaced', 'sara', 'allow', 'fall', 'man', 'who', 's', 'completely', 'different', 'her']"
39904,[],"['psychological', 'thriller', 'one', 'quite', 'ordinary', 'summer', 'morning', 'five', 'different', 'unacquainted', 'people', 'leave', 'apartment', 'different', 'floor', 'enter', 'lift', 'door', 'close', 'behind', 'last', 'passenger', 'lift', 'start', 'descending', 'moment', 'pass', 'lift', 'going', 'stop', 'impression', 'endless', 'moving', 'appears', 'grows', 'panic', 'transforms', 'fear', 'every', 'passing', 'minute', 'situation', 'getting', 'control', 'lift', 'cage', 'transforms', 'closed', 'space', 'moving', 'rattrap', 'escape', 'would', 'five', 'people', 'behave', 'hopeless', 'situation', 'soul', 'assaulted', 'doubt', 'fear', 'filled', 'overwhelming', 'feeling', 'inevitability', 'despair', 'around', 'ordinary', 'turning', 'unreal', 'ever', 'wondered', 'companion', 'lift', 'are', 'really', 'claim', 'be', 'maybe', 'fear', 'them']"
39912,[],"['one', 'night', 'stand', 'turn', 'ajay', 'vampire', 'decides', 'misery', 'really', 'doe', 'love', 'company', 'try', 'suck', 'friend', 'teague', 'floor', 'life', 'bloodlust']"
39928,[],"['discovering', 'wife', 's', 'infidelities', 'gerry', 'leaf', 'london', 'look', 'deceased', 'brother', 's', 'business', 'family', 'singapore', 'discovering', 'foreign', 'world', 'opportunity', 'existed', 'give', 'gerry', 'chance', 'starting', 'slipping', 'brother', 's', 'life', 'emotionally', 'physically', 'however', 'leaving', 'wife', 'child', 'behind', 'uk', 'easy', 'gerry', 'must', 'choose', 'becoming', 'brother', 's', 'alter', 'ego', 'mister', 'john', 'returning', 'london', 'face', 'failing', 'relationship']"
39934,[],"['dwayne', 'perkins', 'standup', 'special']"
39944,[],"['american', 'soldier', 'find', 'abandoned', 'baby', 'dumpster', 'aircraft', 's', 'crew', 'welcomed', 'enthusiastically', 'provide', 'necessary', 'medical', 'care', 'korean', 'authority', 'want', 'avoid', 'calling', 'commander', 'let', 'orphanage', 'telefilm', 'based', 'true', 'story', 'occurred']"
39954,[],"['experimental', 'film', 'follows', 'result', 'monkeyshines', 'no', 'monkeyshines', 'no', 'again', 'edison', 'company', 'worker', 'move', 'around', 'front', 'motion', 'picture', 'camera']"
